leaf_id,date_processed,leaf_area_cm2,lesion_area_cm2,severity_pct,lesion_count,mean_lesion_size_px,leaf_mean_r,leaf_mean_g,leaf_mean_b,lesion_mean_r,lesion_mean_g,lesion_mean_b,lesion_to_leaf_color_ratio_g,exg_mean,ndvi_proxy_mean,leaf_solidity,leaf_circularity,leaf_aspect_ratio,damage_pct_inpaint,lesion_glcm_contrast,lesion_glcm_dissimilarity
1772641834,2026-03-05T00:30:35.638659,0.7558490835000001,0.05717075490000001,7.563779086066723,45,29.977777777777778,59.72206335856462,61.88634707036726,58.32991309223437,72.17642698295033,65.0941438102298,56.46404744255003,1.051833674012382,5.72071768993552,0.028607752057431237,1.6074808472284814,0.6151445057428836,2.0602409638554215,51.5068792312732,1.1655178431201467,0.2710060204170666
1772641895,2026-03-05T00:31:35.957462,0.9578750202000001,0.06666389730000001,6.959561100787541,60,26.216666666666665,58.30718520484913,61.07941775064154,57.7505530484028,72.37698664971393,65.25492689129052,56.3986013986014,1.0683619670000069,6.101097248031148,0.03417897633195867,1.7820002365277723,1.0552781615726203,2.011904761904762,50.951268357810406,1.084089783792705,0.2801617428618584
1772641981,2026-03-05T00:33:02.377288,0.9644439357000001,0.05390748720000001,5.58948894845542,54,23.555555555555557,58.273278551654435,61.55899283736872,58.287955354396445,70.81603773584906,64.01336477987422,55.28537735849057,1.0398702420130501,6.556751768686557,0.03741011055182125,1.8938126742395873,1.272692562835564,2.1645569620253164,49.75377823059942,1.2722014925373135,0.2904850746268657
1772642892,2026-03-05T00:48:13.355117,0.6312092094,0.0384387507,6.089700550557271,47,19.29787234042553,61.593930441788636,62.24184235262521,58.06472404995299,72.06615214994487,65.28224917309812,56.89195148842337,1.048848278032128,4.825030213508795,0.015522479642342135,1.4347365379057895,0.6218059838408665,2.0609756097560976,53.66889667622385,1.054812337421033,0.21887774061687104
1772642961,2026-03-05T00:49:21.866630,0.8859983706000001,0.0671300784,7.576772218501865,53,29.88679245283019,59.84650339615421,62.026786568449246,58.48474122261551,71.94886363636364,64.8169191919192,56.12310606060606,1.0449827046963156,5.722328518128767,0.02750612653400292,1.6956080944077214,1.0483622943449704,1.9767441860465116,52.46082168572639,1.3320232399179768,0.31288448393711554
1772644235,2026-03-05T01:10:35.780832,0.7066881675000001,0.049457576700000005,6.998500749625188,36,32.416666666666664,60.18176911544228,61.96053973013493,58.49133433283358,73.56555269922879,66.36675235646959,57.51756640959726,1.0711132060102386,5.2479760119940035,0.02470661350231406,1.5454840354047916,0.6250137588648138,2.0121951219512195,54.90196078431373,0.8645833333333333,0.21987612612612614
1772644411,2026-03-05T01:13:32.767105,0.8536199742000001,0.06090020370000001,7.134346142389038,57,25.210526315789473,58.43098997120445,60.90760599741832,58.03237017178036,72.59846903270703,65.0375782881002,56.17397355601949,1.0678071683010648,5.351851851851851,0.03155902267318094,1.8910900384940381,1.3778042175269085,1.9487179487179487,48.243647234678626,1.6012490737800364,0.36593627606647616
1772704374,2026-03-05T17:52:55.591313,0.33209046360000005,0.0624258873,18.797856049004594,31,47.516129032258064,76.44346605410924,78.21745788667688,71.53534966819807,98.59063136456211,88.42634080108621,74.2980312287848,1.1305192368844328,8.456100051046453,0.025387546885617555,4.737605804111245,2.9295362152570092,1.1521739130434783,57.41935483870968,3.791196581196581,0.4004273504273504
1772704803,2026-03-05T18:00:04.528550,0.5937452010000001,0.0913714956,15.389007851534616,46,46.869565217391305,84.29536045681657,82.4062812276945,75.70285510349751,97.24907235621521,88.65259740259741,76.69063079777365,1.075799029902149,4.814346895074947,-0.0009884082755023827,1.2725951494231993,0.5935230800987381,2.0123456790123457,58.0779054916986,3.4346986738291094,0.5035252643948297
1772715856,2026-03-05T21:04:17.345692,0.026614702800000004,0.0,0.0,0,0,57.03662420382166,68.4124203821656,67.12420382165605,0.0,0.0,0.0,0.0,12.664012738853504,0.09387084660799226,8.845070422535212,5.4941772564814055,0.4375,38.82352941176471,0,0
